date;time;bid;ask;last;type;volume
20251107;170413.411;24829.00;24830.00;24830.00;Ask;1
20251107;170413.670;24824.00;24825.00;24825.00;Ask;1
20251107;170413.912;24823.00;24824.00;24824.00;Ask;3
20251107;170414.161;24819.00;24820.00;24820.00;Ask;3
20251107;170414.161;24819.00;24820.00;24819.00;Bid;2
20251107;170414.161;24819.00;24820.00;24819.00;Bid;1
20251107;170414.174;24819.00;24820.00;24819.00;Bid;1
20251107;170414.221;24819.00;24820.00;24820.00;Ask;1
20251107;170414.283;24820.00;24821.00;24821.00;Ask;2
20251107;170414.316;24820.00;24821.00;24821.00;Ask;3
20251107;170414.316;24820.00;24821.00;24820.00;Bid;2
20251107;170414.405;24820.00;24821.00;24821.00;Ask;1
20251107;170414.771;24822.00;24823.00;24823.00;Ask;1
20251107;170414.861;24822.00;24823.00;24823.00;Ask;2
20251107;170414.935;24823.00;24824.00;24824.00;Ask;1
20251107;170415.046;24824.00;24825.00;24825.00;Ask;2
20251107;170415.616;24824.00;24825.00;24825.00;Ask;3
20251107;170416.428;24824.00;24825.00;24825.00;Ask;2
20251107;170416.582;24824.00;24825.00;24825.00;Ask;3
20251107;170417.292;24823.00;24824.00;24824.00;Ask;3
20251107;170417.329;24823.00;24824.00;24823.00;Bid;1
20251107;170417.582;24823.00;24824.00;24824.00;Ask;4
20251107;170417.647;24823.00;24824.00;24824.00;Ask;5
20251107;170417.815;24822.00;24823.00;24823.00;Ask;4
20251107;170418.008;24823.00;24824.00;24824.00;Ask;2
20251107;170418.402;24824.00;24825.00;24825.00;Ask;3
20251107;170418.867;24825.00;24826.00;24825.00;Bid;1
20251107;170418.867;24825.00;24826.00;24825.00;Bid;1
20251107;170418.867;24825.00;24826.00;24825.00;Bid;1
20251107;170418.867;24825.00;24826.00;24825.00;Bid;1
20251107;170418.867;24825.00;24826.00;24825.00;Bid;1
20251107;170419.550;24825.00;24826.00;24826.00;Ask;2
20251107;170419.796;24825.00;24826.00;24826.00;Ask;3
20251107;170419.929;24825.00;24826.00;24826.00;Ask;2
20251107;170420.374;24825.00;24826.00;24826.00;Ask;6
20251107;170420.667;24826.00;24827.00;24827.00;Ask;2
20251107;170421.713;24825.00;24826.00;24826.00;Ask;2
20251107;170421.798;24825.00;24826.00;24826.00;Ask;2
20251107;170421.798;24825.00;24826.00;24825.00;Bid;3
20251107;170422.062;24825.00;24826.00;24826.00;Ask;3
20251107;170422.123;24825.00;24826.00;24826.00;Ask;3
20251107;170423.124;24825.00;24826.00;24826.00;Ask;2
20251107;170423.170;24825.00;24826.00;24826.00;Ask;2
20251107;170424.069;24827.00;24828.00;24828.00;Ask;2
20251107;170424.831;24826.00;24827.00;24827.00;Ask;3
20251107;170424.924;24826.00;24827.00;24827.00;Ask;3
20251107;170425.271;24826.00;24827.00;24826.00;Bid;1
20251107;170425.271;24826.00;24827.00;24826.00;Bid;1
20251107;170425.271;24826.00;24827.00;24826.00;Bid;1
20251107;170425.887;24827.00;24828.00;24828.00;Ask;4
20251107;170425.887;24827.00;24828.00;24827.00;Bid;3
20251107;170425.907;24827.00;24828.00;24828.00;Ask;2
20251107;170426.529;24830.00;24831.00;24831.00;Ask;1
20251107;170426.529;24830.00;24831.00;24831.00;Ask;1
20251107;170426.529;24830.00;24831.00;24831.00;Ask;1
20251107;170426.577;24830.00;24831.00;24831.00;Ask;2
20251107;170426.673;24830.00;24831.00;24831.00;Ask;5
20251107;170426.703;24830.00;24831.00;24831.00;Ask;3
20251107;170426.791;24830.00;24831.00;24831.00;Ask;4
20251107;170426.877;24830.00;24831.00;24831.00;Ask;3
20251107;170427.391;24831.00;24832.00;24832.00;Ask;1
20251107;170427.441;24831.00;24832.00;24832.00;Ask;2
20251107;170428.131;24831.00;24832.00;24832.00;Ask;3
20251107;170429.084;24828.00;24830.00;24830.00;Ask;2
20251107;170429.478;24828.00;24829.00;24829.00;Ask;3
20251107;170430.008;24831.00;24832.00;24832.00;Ask;2
20251107;170430.066;24831.00;24832.00;24832.00;Ask;3
20251107;170431.283;24831.00;24832.00;24832.00;Ask;5
20251107;170431.283;24831.00;24832.00;24831.00;Bid;3
20251107;170431.283;24831.00;24832.00;24832.00;Ask;1
20251107;170432.913;24833.00;24834.00;24834.00;Ask;3
20251107;170433.220;24834.00;24835.00;24835.00;Ask;2
20251107;170433.364;24834.00;24835.00;24835.00;Ask;2
20251107;170433.479;24834.00;24835.00;24835.00;Ask;2
20251107;170433.827;24835.00;24836.00;24836.00;Ask;1
20251107;170433.827;24835.00;24836.00;24836.00;Ask;1
20251107;170435.546;24838.00;24839.00;24838.00;Bid;6
20251107;170435.518;24838.00;24839.00;24839.00;Ask;3
20251107;170435.631;24837.00;24838.00;24838.00;Ask;3
20251107;170435.874;24837.00;24838.00;24838.00;Ask;2
20251107;170435.964;24837.00;24838.00;24838.00;Ask;4
20251107;170436.310;24836.00;24837.00;24837.00;Ask;1
20251107;170436.310;24836.00;24837.00;24837.00;Ask;1
20251107;170436.310;24836.00;24837.00;24837.00;Ask;1
20251107;170436.310;24836.00;24837.00;24837.00;Ask;1
20251107;170436.310;24836.00;24837.00;24837.00;Ask;1
20251107;170436.578;24836.00;24837.00;24837.00;Ask;4
20251107;170438.079;24835.00;24836.00;24836.00;Ask;3
20251107;170439.073;24835.00;24837.00;24837.00;Ask;1
20251107;170439.044;24835.00;24836.00;24836.00;Ask;1
20251107;170439.073;24835.00;24837.00;24837.00;Ask;1
20251107;170439.387;24836.00;24837.00;24837.00;Ask;2
20251107;170439.461;24836.00;24837.00;24837.00;Ask;3
20251107;170440.168;24836.00;24837.00;24837.00;Ask;2
20251107;170440.168;24836.00;24837.00;24837.00;Ask;2
20251107;170442.524;24839.00;24840.00;24840.00;Ask;4
20251107;170442.645;24839.00;24840.00;24840.00;Ask;4
20251107;170443.771;24841.00;24842.00;24842.00;Ask;2
20251107;170443.769;24841.00;24842.00;24842.00;Ask;1
20251107;170443.769;24841.00;24842.00;24842.00;Ask;1
20251107;170443.773;24841.00;24842.00;24842.00;Ask;3
20251107;170443.774;24841.00;24842.00;24842.00;Ask;1
20251107;170444.531;24841.00;24842.00;24842.00;Ask;3
20251107;170444.913;24840.00;24841.00;24841.00;Ask;2
20251107;170445.892;24837.00;24838.00;24838.00;Ask;2
20251107;170446.254;24837.00;24838.00;24838.00;Ask;2
20251107;170446.322;24838.00;24839.00;24838.00;Bid;1
20251107;170446.677;24839.00;24840.00;24840.00;Ask;2
20251107;170447.250;24840.00;24841.00;24841.00;Ask;2
20251107;170447.411;24840.00;24841.00;24841.00;Ask;1
20251107;170447.641;24841.00;24842.00;24842.00;Ask;1
20251107;170448.263;24841.00;24842.00;24842.00;Ask;1
20251107;170448.220;24841.00;24842.00;24841.00;Bid;1
20251107;170448.253;24841.00;24842.00;24842.00;Ask;2
20251107;170450.093;24841.00;24842.00;24842.00;Ask;3
20251107;170451.204;24842.00;24843.00;24843.00;Ask;1
20251107;170451.360;24843.00;24844.00;24844.00;Ask;7
20251107;170451.360;24843.00;24844.00;24844.00;Ask;1
20251107;170451.361;24843.00;24844.00;24844.00;Ask;6
20251107;170452.459;24843.00;24844.00;24844.00;Ask;3
20251107;170452.507;24843.00;24844.00;24844.00;Ask;4
20251107;170453.006;24841.00;24842.00;24842.00;Ask;4
20251107;170453.132;24841.00;24842.00;24842.00;Ask;4
20251107;170453.132;24841.00;24842.00;24842.00;Ask;4
20251107;170453.158;24841.00;24842.00;24841.00;Bid;1
20251107;170453.306;24839.00;24840.00;24840.00;Ask;2
20251107;170453.354;24839.00;24840.00;24840.00;Ask;2
20251107;170454.012;24842.00;24843.00;24843.00;Ask;1
20251107;170456.039;24840.00;24841.00;24841.00;Ask;1
20251107;170456.179;24840.00;24841.00;24841.00;Ask;1
20251107;170456.179;24840.00;24841.00;24841.00;Ask;1
20251107;170457.210;24843.00;24844.00;24844.00;Ask;2
20251107;170457.174;24843.00;24844.00;24843.00;Bid;1
20251107;170458.610;24844.00;24845.00;24845.00;Ask;3
20251107;170459.394;24844.00;24845.00;24844.00;Bid;2
20251107;170459.416;24844.00;24845.00;24845.00;Ask;1
20251107;170500.926;24844.00;24845.00;24845.00;Ask;3
20251107;170501.225;24845.00;24846.00;24846.00;Ask;1
20251107;170501.225;24845.00;24846.00;24846.00;Ask;1
20251107;170501.257;24845.00;24846.00;24846.00;Ask;1
20251107;170501.676;24845.00;24846.00;24846.00;Ask;2
20251107;170501.679;24845.00;24846.00;24846.00;Ask;2
20251107;170501.766;24845.00;24846.00;24846.00;Ask;2
20251107;170502.414;24846.00;24847.00;24847.00;Ask;3
20251107;170502.414;24846.00;24847.00;24846.00;Bid;3
20251107;170502.443;24846.00;24847.00;24847.00;Ask;1
20251107;170502.415;24846.00;24847.00;24846.00;Bid;3
20251107;170502.415;24846.00;24847.00;24847.00;Ask;1
20251107;170502.415;24846.00;24847.00;24847.00;Ask;1
20251107;170503.425;24843.00;24844.00;24844.00;Ask;2
20251107;170503.850;24843.00;24844.00;24844.00;Ask;2
20251107;170504.432;24842.00;24843.00;24843.00;Ask;4
20251107;170504.517;24843.00;24844.00;24843.00;Bid;1
20251107;170504.529;24843.00;24844.00;24844.00;Ask;1
20251107;170505.160;24844.00;24845.00;24845.00;Ask;4
20251107;170505.196;24845.00;24846.00;24845.00;Bid;4
20251107;170505.200;24845.00;24846.00;24846.00;Ask;1
20251107;170505.200;24845.00;24846.00;24845.00;Bid;6
20251107;170505.200;24845.00;24846.00;24846.00;Ask;1
20251107;170506.353;24846.00;24847.00;24847.00;Ask;3
20251107;170506.319;24846.00;24847.00;24846.00;Bid;1
20251107;170506.366;24845.00;24847.00;24847.00;Ask;3
20251107;170506.509;24844.00;24845.00;24845.00;Ask;2
20251107;170507.526;24844.00;24845.00;24845.00;Ask;3
20251107;170509.700;24841.00;24842.00;24841.00;Bid;1
20251107;170509.819;24841.00;24842.00;24842.00;Ask;1
20251107;170509.819;24841.00;24842.00;24842.00;Ask;1
20251107;170510.187;24841.00;24842.00;24841.00;Bid;2
20251107;170511.153;24842.00;24843.00;24843.00;Ask;2
20251107;170511.415;24842.00;24843.00;24843.00;Ask;2
20251107;170511.523;24842.00;24843.00;24843.00;Ask;2
20251107;170514.353;24843.00;24844.00;24844.00;Ask;2
20251107;170514.353;24843.00;24844.00;24843.00;Bid;3
20251107;170515.980;24840.00;24841.00;24840.00;Bid;1
20251107;170517.072;24836.00;24837.00;24837.00;Ask;2
20251107;170517.073;24836.00;24837.00;24836.00;Bid;1
20251107;170517.073;24836.00;24837.00;24836.00;Bid;1
20251107;170517.073;24836.00;24837.00;24836.00;Bid;1
20251107;170517.073;24836.00;24837.00;24836.00;Bid;1
20251107;170517.481;24835.00;24836.00;24836.00;Ask;3
20251107;170517.695;24834.00;24835.00;24835.00;Ask;1
20251107;170518.166;24835.00;24836.00;24836.00;Ask;5
20251107;170518.983;24834.00;24835.00;24835.00;Ask;2
20251107;170519.298;24834.00;24835.00;24835.00;Ask;2
20251107;170519.312;24834.00;24835.00;24835.00;Ask;1
20251107;170520.907;24831.00;24832.00;24832.00;Ask;4
20251107;170521.208;24832.00;24833.00;24833.00;Ask;1
20251107;170521.332;24832.00;24833.00;24833.00;Ask;3
20251107;170521.413;24832.00;24833.00;24833.00;Ask;1
20251107;170521.413;24832.00;24833.00;24833.00;Ask;1
20251107;170522.017;24831.00;24832.00;24832.00;Ask;1
20251107;170522.017;24831.00;24832.00;24832.00;Ask;1
20251107;170522.017;24831.00;24832.00;24832.00;Ask;1
20251107;170522.017;24831.00;24832.00;24832.00;Ask;1
20251107;170522.022;24831.00;24832.00;24832.00;Ask;4
20251107;170522.208;24831.00;24832.00;24832.00;Ask;1
20251107;170522.778;24830.00;24831.00;24831.00;Ask;2
20251107;170522.863;24830.00;24831.00;24831.00;Ask;4
20251107;170522.932;24831.00;24832.00;24831.00;Bid;1
20251107;170523.028;24831.00;24832.00;24832.00;Ask;2
20251107;170523.234;24831.00;24832.00;24831.00;Bid;2
