date;time;bid;ask;last;type;volume
20251107;080740.550;25328.00;25329.00;25329.00;Ask;2
20251107;080740.722;25328.00;25329.00;25328.00;Bid;1
20251107;080740.788;25328.00;25329.00;25328.00;Bid;1
20251107;080741.423;25329.00;25331.00;25331.00;Ask;2
20251107;080746.536;25329.00;25330.00;25329.00;Bid;1
20251107;080749.619;25328.00;25329.00;25328.00;Bid;2
20251107;080755.816;25328.00;25329.00;25328.00;Bid;2
20251107;080801.667;25327.00;25328.00;25328.00;Ask;5
20251107;080801.666;25327.00;25328.00;25328.00;Ask;6
20251107;080801.666;25327.00;25328.00;25328.00;Ask;1
20251107;080801.667;25327.00;25328.00;25328.00;Ask;5
20251107;080803.173;25327.00;25328.00;25328.00;Ask;4
20251107;080815.094;25329.00;25330.00;25329.00;Bid;3
20251107;080815.112;25329.00;25330.00;25329.00;Bid;1
20251107;080819.383;25329.00;25330.00;25330.00;Ask;2
20251107;080820.574;25328.00;25329.00;25328.00;Bid;1
20251107;080827.655;25330.00;25331.00;25331.00;Ask;1
20251107;080828.046;25330.00;25331.00;25330.00;Bid;1
20251107;080828.235;25330.00;25331.00;25331.00;Ask;1
20251107;080837.740;25329.00;25330.00;25329.00;Bid;1
20251107;080843.381;25330.00;25331.00;25330.00;Bid;1
20251107;080843.614;25330.00;25331.00;25331.00;Ask;3
20251107;080843.727;25330.00;25331.00;25331.00;Ask;2
20251107;080843.826;25330.00;25331.00;25330.00;Bid;1
20251107;080848.134;25331.00;25332.00;25331.00;Bid;1
20251107;080849.589;25331.00;25332.00;25331.00;Bid;1
20251107;080851.007;25331.00;25332.00;25331.00;Bid;1
20251107;080855.410;25331.00;25332.00;25332.00;Ask;1
20251107;080855.410;25331.00;25332.00;25331.00;Bid;2
20251107;080856.072;25331.00;25332.00;25331.00;Bid;1
20251107;080856.139;25331.00;25332.00;25332.00;Ask;2
20251107;080857.391;25331.00;25332.00;25331.00;Bid;1
20251107;080857.391;25331.00;25332.00;25331.00;Bid;1
20251107;080900.370;25331.00;25332.00;25331.00;Bid;1
20251107;080900.466;25331.00;25332.00;25331.00;Bid;1
20251107;080909.734;25327.00;25328.00;25327.00;Bid;2
20251107;080910.385;25328.00;25329.00;25328.00;Bid;1
20251107;080910.813;25328.00;25329.00;25329.00;Ask;1
20251107;080912.072;25329.00;25330.00;25329.00;Bid;1
20251107;080912.105;25329.00;25330.00;25329.00;Bid;1
20251107;080912.105;25329.00;25330.00;25330.00;Ask;1
20251107;080915.102;25331.00;25333.00;25333.00;Ask;4
20251107;080915.102;25331.00;25333.00;25332.00;Bid;1
20251107;080916.965;25332.00;25333.00;25332.00;Bid;3
20251107;080917.153;25334.00;25335.00;25335.00;Ask;2
20251107;080917.293;25333.00;25334.00;25333.00;Bid;1
20251107;080918.182;25333.00;25334.00;25333.00;Bid;1
20251107;080918.245;25333.00;25334.00;25333.00;Bid;2
20251107;080918.965;25333.00;25334.00;25333.00;Bid;1
20251107;080918.965;25333.00;25334.00;25333.00;Bid;1
20251107;080932.712;25333.00;25334.00;25334.00;Ask;1
20251107;080936.382;25332.00;25333.00;25333.00;Ask;1
20251107;080939.417;25330.00;25331.00;25330.00;Bid;1
20251107;080941.303;25330.00;25331.00;25330.00;Bid;1
20251107;080941.593;25330.00;25331.00;25330.00;Bid;1
20251107;080942.069;25329.00;25330.00;25329.00;Bid;2
20251107;080942.648;25329.00;25330.00;25329.00;Bid;1
20251107;080942.709;25330.00;25331.00;25330.00;Bid;1
20251107;080942.715;25330.00;25331.00;25330.00;Bid;1
20251107;080943.006;25329.00;25330.00;25329.00;Bid;1
20251107;080943.012;25329.00;25330.00;25329.00;Bid;1
20251107;080945.049;25328.00;25329.00;25328.00;Bid;1
20251107;080945.049;25328.00;25329.00;25328.00;Bid;1
20251107;080945.417;25328.00;25329.00;25328.00;Bid;2
20251107;080947.099;25325.00;25326.00;25325.00;Bid;5
20251107;080947.362;25325.00;25326.00;25325.00;Bid;4
20251107;080947.960;25325.00;25326.00;25326.00;Ask;1
20251107;080952.336;25326.00;25327.00;25327.00;Ask;1
20251107;080958.062;25325.00;25326.00;25325.00;Bid;5
20251107;080958.388;25325.00;25326.00;25326.00;Ask;1
20251107;080958.643;25325.00;25326.00;25326.00;Ask;1
20251107;081000.292;25325.00;25326.00;25325.00;Bid;5
20251107;081000.419;25325.00;25326.00;25325.00;Bid;5
20251107;081001.186;25325.00;25326.00;25325.00;Bid;6
20251107;081002.002;25324.00;25325.00;25324.00;Bid;2
20251107;081002.076;25324.00;25325.00;25324.00;Bid;1
20251107;081002.309;25324.00;25325.00;25325.00;Ask;1
20251107;081002.565;25325.00;25326.00;25325.00;Bid;1
20251107;081003.388;25324.00;25325.00;25325.00;Ask;1
20251107;081003.470;25323.00;25324.00;25323.00;Bid;2
20251107;081003.470;25323.00;25324.00;25323.00;Bid;2
20251107;081004.220;25324.00;25325.00;25324.00;Bid;2
20251107;081004.266;25324.00;25325.00;25324.00;Bid;2
20251107;081004.266;25324.00;25325.00;25325.00;Ask;1
20251107;081006.016;25325.00;25326.00;25325.00;Bid;2
20251107;081006.385;25326.00;25327.00;25326.00;Bid;1
20251107;081010.606;25328.00;25329.00;25328.00;Bid;1
20251107;081011.118;25328.00;25329.00;25328.00;Bid;1
20251107;081011.145;25326.00;25327.00;25326.00;Bid;2
20251107;081013.209;25327.00;25328.00;25327.00;Bid;1
20251107;081013.222;25327.00;25328.00;25327.00;Bid;2
20251107;081013.247;25327.00;25328.00;25327.00;Bid;1
20251107;081013.308;25327.00;25328.00;25327.00;Bid;1
20251107;081013.406;25327.00;25328.00;25327.00;Bid;1
20251107;081014.295;25327.00;25328.00;25327.00;Bid;1
20251107;081014.417;25327.00;25328.00;25327.00;Bid;1
20251107;081014.524;25327.00;25328.00;25327.00;Bid;1
20251107;081014.630;25327.00;25328.00;25327.00;Bid;1
20251107;081016.827;25326.00;25327.00;25326.00;Bid;2
20251107;081016.876;25326.00;25327.00;25327.00;Ask;2
20251107;081016.876;25326.00;25327.00;25326.00;Bid;2
20251107;081017.080;25326.00;25327.00;25327.00;Ask;1
20251107;081017.184;25326.00;25327.00;25327.00;Ask;1
20251107;081017.281;25326.00;25327.00;25327.00;Ask;1
20251107;081017.403;25326.00;25327.00;25327.00;Ask;2
20251107;081018.102;25325.00;25326.00;25325.00;Bid;1
20251107;081019.105;25326.00;25327.00;25326.00;Bid;1
20251107;081021.976;25329.00;25330.00;25330.00;Ask;1
20251107;081024.637;25330.00;25331.00;25330.00;Bid;1
20251107;081025.771;25331.00;25332.00;25331.00;Bid;1
20251107;081025.771;25330.00;25331.00;25330.00;Bid;2
20251107;081025.771;25330.00;25331.00;25330.00;Bid;2
20251107;081037.147;25330.00;25331.00;25331.00;Ask;1
20251107;081040.226;25330.00;25331.00;25330.00;Bid;1
20251107;081040.226;25330.00;25331.00;25330.00;Bid;1
20251107;081040.324;25330.00;25331.00;25330.00;Bid;2
20251107;081040.389;25330.00;25331.00;25330.00;Bid;1
20251107;081040.350;25330.00;25331.00;25330.00;Bid;2
20251107;081040.350;25330.00;25331.00;25331.00;Ask;1
20251107;081040.389;25330.00;25331.00;25330.00;Bid;1
20251107;081040.642;25330.00;25331.00;25330.00;Bid;2
20251107;081040.687;25330.00;25331.00;25330.00;Bid;2
20251107;081040.687;25330.00;25331.00;25331.00;Ask;1
20251107;081041.228;25330.00;25331.00;25330.00;Bid;1
20251107;081041.494;25330.00;25331.00;25330.00;Bid;1
20251107;081041.653;25330.00;25331.00;25330.00;Bid;1
20251107;081041.753;25330.00;25331.00;25330.00;Bid;1
20251107;081041.873;25330.00;25331.00;25330.00;Bid;1
20251107;081044.183;25330.00;25331.00;25331.00;Ask;1
20251107;081048.033;25329.00;25330.00;25329.00;Bid;2
20251107;081048.655;25329.00;25330.00;25329.00;Bid;2
20251107;081055.500;25332.00;25333.00;25332.00;Bid;1
20251107;081055.500;25332.00;25333.00;25333.00;Ask;1
20251107;081056.298;25333.00;25334.00;25334.00;Ask;2
20251107;081057.579;25332.00;25333.00;25333.00;Ask;1
20251107;081102.402;25333.00;25334.00;25334.00;Ask;2
20251107;081102.402;25333.00;25334.00;25334.00;Ask;2
20251107;081103.076;25333.00;25334.00;25334.00;Ask;1
20251107;081103.229;25333.00;25334.00;25333.00;Bid;1
20251107;081103.517;25333.00;25334.00;25334.00;Ask;2
20251107;081105.394;25334.00;25335.00;25334.00;Bid;1
20251107;081105.394;25334.00;25335.00;25334.00;Bid;1
20251107;081108.837;25332.00;25333.00;25333.00;Ask;4
20251107;081120.019;25330.00;25331.00;25331.00;Ask;1
20251107;081120.940;25331.00;25332.00;25332.00;Ask;1
20251107;081120.962;25331.00;25332.00;25331.00;Bid;2
20251107;081121.829;25331.00;25332.00;25331.00;Bid;2
20251107;081122.258;25331.00;25332.00;25331.00;Bid;2
20251107;081123.015;25331.00;25332.00;25331.00;Bid;2
20251107;081125.806;25332.00;25333.00;25332.00;Bid;1
20251107;081133.588;25333.00;25334.00;25333.00;Bid;1
20251107;081133.753;25333.00;25334.00;25333.00;Bid;1
20251107;081133.753;25333.00;25334.00;25334.00;Ask;1
20251107;081137.309;25332.00;25333.00;25332.00;Bid;2
20251107;081138.403;25332.00;25333.00;25332.00;Bid;1
20251107;081140.796;25331.00;25332.00;25331.00;Bid;1
20251107;081148.470;25330.00;25331.00;25330.00;Bid;6
20251107;081148.481;25330.00;25331.00;25330.00;Bid;1
20251107;081148.481;25330.00;25331.00;25330.00;Bid;2
20251107;081148.481;25330.00;25331.00;25330.00;Bid;3
20251107;081148.481;25330.00;25331.00;25330.00;Bid;2
20251107;081148.481;25330.00;25331.00;25330.00;Bid;1
20251107;081148.597;25328.00;25329.00;25328.00;Bid;2
20251107;081155.637;25330.00;25331.00;25330.00;Bid;1
20251107;081210.413;25330.00;25332.00;25332.00;Ask;1
20251107;081210.413;25330.00;25332.00;25331.00;Bid;1
20251107;081212.614;25330.00;25331.00;25330.00;Bid;5
20251107;081234.082;25329.00;25330.00;25330.00;Ask;2
20251107;081234.685;25328.00;25329.00;25328.00;Bid;1
20251107;081234.685;25328.00;25329.00;25328.00;Bid;1
20251107;081238.630;25327.00;25328.00;25327.00;Bid;2
20251107;081238.630;25327.00;25328.00;25328.00;Ask;1
20251107;081248.791;25326.00;25327.00;25326.00;Bid;1
20251107;081253.025;25327.00;25328.00;25327.00;Bid;6
20251107;081253.025;25327.00;25328.00;25327.00;Bid;1
20251107;081253.026;25327.00;25328.00;25327.00;Bid;6
20251107;081253.026;25326.00;25327.00;25326.00;Bid;2
20251107;081253.026;25326.00;25327.00;25327.00;Ask;2
20251107;081253.027;25326.00;25327.00;25327.00;Ask;4
20251107;081253.103;25326.00;25327.00;25326.00;Bid;2
20251107;081300.867;25327.00;25328.00;25327.00;Bid;1
20251107;081301.133;25327.00;25328.00;25327.00;Bid;1
20251107;081301.559;25328.00;25329.00;25328.00;Bid;2
20251107;081303.633;25328.00;25329.00;25329.00;Ask;1
20251107;081306.920;25327.00;25328.00;25327.00;Bid;1
20251107;081311.047;25328.00;25329.00;25329.00;Ask;1
20251107;081311.174;25328.00;25329.00;25328.00;Bid;1
20251107;081316.902;25327.00;25328.00;25327.00;Bid;1
20251107;081316.902;25327.00;25328.00;25327.00;Bid;1
20251107;081316.903;25327.00;25328.00;25327.00;Bid;1
20251107;081316.903;25327.00;25328.00;25327.00;Bid;1
20251107;081329.604;25328.00;25329.00;25328.00;Bid;1
20251107;081333.080;25327.00;25328.00;25327.00;Bid;2
20251107;081349.222;25331.00;25332.00;25331.00;Bid;1
20251107;081349.327;25331.00;25332.00;25331.00;Bid;1
20251107;081349.540;25331.00;25332.00;25331.00;Bid;1
20251107;081350.862;25331.00;25332.00;25331.00;Bid;1
20251107;081350.862;25331.00;25332.00;25332.00;Ask;1
20251107;081403.262;25333.00;25335.00;25335.00;Ask;1
20251107;081403.262;25333.00;25335.00;25335.00;Ask;1
20251107;081403.262;25333.00;25335.00;25335.00;Ask;1
20251107;081403.289;25333.00;25335.00;25335.00;Ask;2
20251107;081403.289;25333.00;25335.00;25334.00;Bid;1
20251107;081406.109;25333.00;25334.00;25333.00;Bid;2
20251107;081406.137;25333.00;25334.00;25333.00;Bid;1
20251107;081406.479;25333.00;25334.00;25333.00;Bid;1
20251107;081407.947;25332.00;25334.00;25334.00;Ask;8
20251107;081407.947;25332.00;25334.00;25332.00;Bid;1
20251107;081408.313;25330.00;25331.00;25330.00;Bid;2
20251107;081408.383;25330.00;25331.00;25330.00;Bid;3
20251107;081408.383;25330.00;25331.00;25331.00;Ask;1
20251107;081408.405;25330.00;25332.00;25332.00;Ask;2
20251107;081413.543;25331.00;25332.00;25331.00;Bid;1
20251107;081413.636;25331.00;25332.00;25331.00;Bid;1
20251107;081413.636;25331.00;25332.00;25332.00;Ask;1
20251107;081414.395;25331.00;25332.00;25331.00;Bid;1
20251107;081414.395;25331.00;25332.00;25331.00;Bid;1
20251107;081414.490;25331.00;25332.00;25332.00;Ask;1
20251107;081415.429;25331.00;25332.00;25331.00;Bid;2
20251107;081418.905;25331.00;25332.00;25331.00;Bid;1
20251107;081419.362;25331.00;25332.00;25332.00;Ask;2
20251107;081420.680;25331.00;25332.00;25332.00;Ask;1
20251107;081420.680;25331.00;25332.00;25331.00;Bid;2
20251107;081422.560;25331.00;25332.00;25331.00;Bid;2
20251107;081422.728;25331.00;25332.00;25331.00;Bid;2
20251107;081422.728;25331.00;25332.00;25332.00;Ask;1
20251107;081428.214;25333.00;25334.00;25333.00;Bid;1
20251107;081428.214;25333.00;25334.00;25333.00;Bid;1
20251107;081433.698;25332.00;25333.00;25333.00;Ask;1
20251107;081437.134;25332.00;25333.00;25332.00;Bid;1
20251107;081446.509;25331.00;25332.00;25332.00;Ask;2
20251107;081451.696;25332.00;25333.00;25333.00;Ask;2
20251107;081451.721;25332.00;25333.00;25333.00;Ask;1
20251107;081451.796;25333.00;25334.00;25333.00;Bid;1
20251107;081500.130;25334.00;25335.00;25334.00;Bid;2
20251107;081500.170;25334.00;25335.00;25334.00;Bid;2
20251107;081500.170;25334.00;25335.00;25335.00;Ask;1
20251107;081504.628;25332.00;25334.00;25334.00;Ask;2
20251107;081505.904;25331.00;25332.00;25331.00;Bid;2
20251107;081506.690;25331.00;25332.00;25331.00;Bid;1
20251107;081506.781;25330.00;25331.00;25330.00;Bid;1
20251107;081507.207;25330.00;25331.00;25330.00;Bid;1
20251107;081507.448;25330.00;25331.00;25330.00;Bid;1
20251107;081509.488;25330.00;25331.00;25330.00;Bid;1
20251107;081509.816;25330.00;25331.00;25330.00;Bid;1
20251107;081509.968;25330.00;25331.00;25331.00;Ask;1
20251107;081511.250;25330.00;25331.00;25330.00;Bid;1
20251107;081519.624;25329.00;25330.00;25329.00;Bid;1
20251107;081519.634;25329.00;25331.00;25331.00;Ask;1
20251107;081519.634;25329.00;25331.00;25330.00;Bid;1
20251107;081523.848;25329.00;25330.00;25329.00;Bid;1
20251107;081525.506;25330.00;25331.00;25330.00;Bid;1
20251107;081525.582;25330.00;25331.00;25330.00;Bid;2
20251107;081525.668;25330.00;25331.00;25330.00;Bid;1
20251107;081525.706;25330.00;25332.00;25332.00;Ask;1
20251107;081525.706;25330.00;25332.00;25331.00;Bid;1
20251107;081525.703;25331.00;25332.00;25331.00;Bid;1
20251107;081532.673;25330.00;25331.00;25330.00;Bid;2
20251107;081532.899;25330.00;25331.00;25330.00;Bid;1
20251107;081533.081;25330.00;25331.00;25330.00;Bid;1
20251107;081533.081;25330.00;25331.00;25331.00;Ask;1
20251107;081537.660;25331.00;25332.00;25331.00;Bid;1
20251107;081537.621;25331.00;25332.00;25332.00;Ask;2
20251107;081538.939;25331.00;25332.00;25332.00;Ask;1
20251107;081551.980;25330.00;25331.00;25330.00;Bid;1
20251107;081552.851;25331.00;25332.00;25331.00;Bid;1
20251107;081552.851;25331.00;25332.00;25332.00;Ask;1
20251107;081600.025;25331.00;25333.00;25333.00;Ask;1
20251107;081651.311;25334.00;25335.00;25335.00;Ask;2
20251107;081651.417;25334.00;25335.00;25335.00;Ask;2
20251107;081651.524;25334.00;25335.00;25335.00;Ask;2
20251107;081651.630;25334.00;25335.00;25335.00;Ask;2
20251107;081651.736;25334.00;25335.00;25335.00;Ask;2
20251107;081651.842;25334.00;25335.00;25335.00;Ask;2
20251107;081651.949;25334.00;25335.00;25335.00;Ask;2
20251107;081652.055;25334.00;25335.00;25335.00;Ask;2
20251107;081652.215;25334.00;25335.00;25335.00;Ask;2
20251107;081655.807;25334.00;25335.00;25334.00;Bid;1
20251107;081656.190;25334.00;25335.00;25334.00;Bid;1
20251107;081656.498;25334.00;25335.00;25334.00;Bid;1
20251107;081656.556;25334.00;25335.00;25334.00;Bid;1
20251107;081656.630;25334.00;25335.00;25334.00;Bid;1
20251107;081656.847;25334.00;25335.00;25335.00;Ask;2
20251107;081659.103;25333.00;25334.00;25333.00;Bid;1
20251107;081659.957;25333.00;25334.00;25334.00;Ask;1
20251107;081700.414;25333.00;25334.00;25333.00;Bid;2
20251107;081702.984;25333.00;25334.00;25333.00;Bid;2
20251107;081703.198;25333.00;25334.00;25334.00;Ask;2
20251107;081703.623;25332.00;25333.00;25332.00;Bid;2
20251107;081703.767;25332.00;25333.00;25332.00;Bid;1
20251107;081703.834;25332.00;25333.00;25333.00;Ask;2
20251107;081709.582;25333.00;25334.00;25333.00;Bid;1
20251107;081709.663;25333.00;25334.00;25333.00;Bid;1
20251107;081709.760;25333.00;25334.00;25333.00;Bid;1
20251107;081709.823;25333.00;25334.00;25333.00;Bid;1
20251107;081709.929;25333.00;25334.00;25333.00;Bid;1
20251107;081710.036;25333.00;25334.00;25333.00;Bid;1
20251107;081710.134;25333.00;25334.00;25333.00;Bid;1
20251107;081710.161;25333.00;25334.00;25334.00;Ask;1
20251107;081710.247;25333.00;25334.00;25334.00;Ask;1
20251107;081710.386;25333.00;25334.00;25333.00;Bid;1
20251107;081710.386;25333.00;25334.00;25333.00;Bid;1
20251107;081711.858;25333.00;25334.00;25333.00;Bid;1
20251107;081718.600;25334.00;25335.00;25334.00;Bid;1
20251107;081718.792;25334.00;25335.00;25334.00;Bid;1
20251107;081721.633;25332.00;25333.00;25332.00;Bid;2
20251107;081721.700;25332.00;25333.00;25332.00;Bid;2
20251107;081722.058;25332.00;25333.00;25332.00;Bid;2
20251107;081722.164;25332.00;25333.00;25332.00;Bid;2
20251107;081722.270;25332.00;25333.00;25332.00;Bid;2
20251107;081722.353;25332.00;25333.00;25332.00;Bid;2
20251107;081722.370;25332.00;25333.00;25333.00;Ask;2
20251107;081722.370;25332.00;25333.00;25332.00;Bid;1
20251107;081722.450;25332.00;25333.00;25333.00;Ask;1
20251107;081723.188;25332.00;25333.00;25332.00;Bid;2
20251107;081728.404;25332.00;25333.00;25332.00;Bid;1
20251107;081730.688;25332.00;25333.00;25332.00;Bid;1
20251107;081734.142;25332.00;25333.00;25332.00;Bid;1
20251107;081734.822;25333.00;25334.00;25333.00;Bid;1
20251107;081734.931;25333.00;25334.00;25333.00;Bid;1
20251107;081735.038;25333.00;25334.00;25333.00;Bid;1
20251107;081735.250;25333.00;25334.00;25333.00;Bid;1
20251107;081735.410;25333.00;25334.00;25333.00;Bid;2
20251107;081735.671;25333.00;25334.00;25333.00;Bid;1
20251107;081736.902;25333.00;25334.00;25333.00;Bid;1
20251107;081746.965;25334.00;25335.00;25334.00;Bid;1
20251107;081753.778;25335.00;25336.00;25336.00;Ask;3
20251107;081754.029;25335.00;25336.00;25335.00;Bid;1
20251107;081754.324;25335.00;25336.00;25336.00;Ask;3
20251107;081754.326;25335.00;25336.00;25335.00;Bid;2
20251107;081754.326;25335.00;25336.00;25335.00;Bid;1
20251107;081754.326;25335.00;25336.00;25335.00;Bid;1
20251107;081754.401;25335.00;25336.00;25336.00;Ask;3
20251107;081754.517;25335.00;25336.00;25335.00;Bid;3
20251107;081756.520;25335.00;25336.00;25335.00;Bid;1
20251107;081756.905;25335.00;25336.00;25336.00;Ask;1
20251107;081802.327;25334.00;25335.00;25334.00;Bid;1
20251107;081803.011;25334.00;25335.00;25334.00;Bid;1
20251107;081804.030;25334.00;25335.00;25334.00;Bid;1
20251107;081809.153;25334.00;25335.00;25334.00;Bid;1
20251107;081812.555;25334.00;25335.00;25335.00;Ask;3
20251107;081814.012;25333.00;25334.00;25334.00;Ask;1
20251107;081814.682;25333.00;25334.00;25334.00;Ask;1
20251107;081814.923;25333.00;25334.00;25333.00;Bid;1
20251107;081816.618;25333.00;25334.00;25334.00;Ask;1
20251107;081820.348;25333.00;25334.00;25333.00;Bid;1
20251107;081821.667;25334.00;25335.00;25334.00;Bid;1
20251107;081821.762;25334.00;25335.00;25334.00;Bid;4
20251107;081822.203;25332.00;25333.00;25332.00;Bid;1
20251107;081822.309;25332.00;25333.00;25333.00;Ask;1
20251107;081822.573;25332.00;25333.00;25332.00;Bid;1
20251107;081823.005;25331.00;25332.00;25331.00;Bid;2
20251107;081823.423;25331.00;25332.00;25332.00;Ask;1
20251107;081823.422;25331.00;25332.00;25332.00;Ask;1
20251107;081823.603;25331.00;25332.00;25332.00;Ask;1
20251107;081823.603;25331.00;25332.00;25331.00;Bid;2
20251107;081823.728;25331.00;25332.00;25332.00;Ask;1
20251107;081823.753;25331.00;25332.00;25331.00;Bid;2
20251107;081823.945;25331.00;25332.00;25331.00;Bid;1
20251107;081824.244;25331.00;25332.00;25332.00;Ask;1
20251107;081824.367;25331.00;25332.00;25332.00;Ask;1
20251107;081827.580;25333.00;25334.00;25333.00;Bid;1
20251107;081827.648;25333.00;25334.00;25333.00;Bid;1
20251107;081827.755;25333.00;25334.00;25333.00;Bid;1
20251107;081827.903;25333.00;25334.00;25333.00;Bid;1
20251107;081832.239;25333.00;25334.00;25333.00;Bid;1
20251107;081832.903;25333.00;25334.00;25333.00;Bid;1
20251107;081833.101;25333.00;25334.00;25333.00;Bid;1
20251107;081837.862;25333.00;25334.00;25334.00;Ask;2
20251107;081838.819;25333.00;25334.00;25333.00;Bid;1
20251107;081838.926;25333.00;25334.00;25333.00;Bid;1
20251107;081839.003;25333.00;25334.00;25333.00;Bid;1
20251107;081839.245;25333.00;25334.00;25333.00;Bid;1
20251107;081839.298;25333.00;25334.00;25333.00;Bid;1
20251107;081840.846;25332.00;25333.00;25332.00;Bid;1
20251107;081843.426;25331.00;25332.00;25331.00;Bid;2
20251107;081843.893;25331.00;25332.00;25331.00;Bid;1
20251107;081847.250;25329.00;25330.00;25329.00;Bid;4
20251107;081847.251;25329.00;25330.00;25329.00;Bid;3
20251107;081847.302;25329.00;25330.00;25329.00;Bid;1
20251107;081847.302;25329.00;25330.00;25329.00;Bid;1
20251107;081847.302;25329.00;25330.00;25329.00;Bid;1
20251107;081848.713;25328.00;25329.00;25328.00;Bid;1
20251107;081848.751;25328.00;25329.00;25329.00;Ask;1
20251107;081853.524;25330.00;25331.00;25330.00;Bid;2
20251107;081853.487;25330.00;25331.00;25330.00;Bid;1
20251107;081853.592;25330.00;25331.00;25330.00;Bid;2
20251107;081859.065;25330.00;25331.00;25331.00;Ask;1
20251107;081859.389;25331.00;25332.00;25331.00;Bid;2
20251107;081859.619;25331.00;25332.00;25331.00;Bid;3
20251107;081859.620;25331.00;25332.00;25331.00;Bid;1
20251107;081859.938;25331.00;25332.00;25331.00;Bid;1
