entry_time;entry_price;exit_time;exit_price;side;tp_price;sl_price;entry_bid_density;entry_ask_density;entry_net_density;filter_mode;resultado;profit_points;profit_dollars;contracts;cumulative_profit
2025-10-09 11:06:21.500;25305,0;2025-10-09 11:06:33.000;25307,0;LONG;25307,0;25303,0;2;6;4;MODO_1;TP;2,0;40,0;1;1000,0
2025-10-09 11:06:41.000;25307,0;2025-10-09 11:06:51.500;25309,0;SHORT;25305,0;25309,0;2;6;4;MODO_1;SL;-2,0;-40,0;1;960,0
2025-10-09 11:07:22.500;25305,5;2025-10-09 11:07:35.500;25307,5;SHORT;25303,5;25307,5;2;6;4;MODO_1;SL;-2,0;-40,0;1;920,0
2025-10-09 11:07:40.000;25308,75;2025-10-09 11:08:27.000;25310,75;LONG;25310,75;25306,75;2;6;4;MODO_1;TP;2,0;40,0;1;960,0
2025-10-09 11:08:27.500;25312,25;2025-10-09 11:08:28.500;25310,25;SHORT;25310,25;25314,25;1;2;1;MODO_1;TP;2,0;40,0;1;1000,0
2025-10-09 11:16:19.500;25321,25;2025-10-09 11:16:43.000;25319,25;SHORT;25319,25;25323,25;0;2;2;MODO_1;TP;2,0;40,0;1;1040,0
2025-10-09 11:17:30.500;25320,0;2025-10-09 11:17:34.000;25318,0;SHORT;25318,0;25322,0;0;2;2;MODO_1;TP;2,0;40,0;1;1080,0
2025-10-09 11:36:50.000;25334,75;2025-10-09 11:36:55.500;25332,75;SHORT;25332,75;25336,75;0;1;1;MODO_1;TP;2,0;40,0;1;1120,0
2025-10-09 11:44:57.500;25329,75;2025-10-09 11:45:29.500;25327,75;SHORT;25327,75;25331,75;0;1;1;MODO_1;TP;2,0;40,0;1;1160,0
2025-10-09 12:01:49.000;25314,0;2025-10-09 12:01:53.500;25312,0;SHORT;25312,0;25316,0;1;4;3;MODO_1;TP;2,0;40,0;1;1200,0
2025-10-09 12:02:08.000;25312,0;2025-10-09 12:02:09.500;25314,0;LONG;25314,0;25310,0;1;4;3;MODO_1;TP;2,0;40,0;1;1240,0
2025-10-09 12:02:40.500;25318,75;2025-10-09 12:02:49.000;25320,75;SHORT;25316,75;25320,75;1;4;3;MODO_1;SL;-2,0;-40,0;1;1200,0
2025-10-09 12:09:11.500;25327,75;2025-10-09 12:09:17.500;25325,75;SHORT;25325,75;25329,75;0;2;2;MODO_1;TP;2,0;40,0;1;1240,0
2025-10-09 12:14:10.000;25331,0;2025-10-09 12:14:24.500;25329,0;LONG;25333,0;25329,0;1;0;-1;MODO_1;SL;-2,0;-40,0;1;1200,0
2025-10-09 12:29:50.000;25310,0;2025-10-09 12:30:00.500;25308,0;SHORT;25308,0;25312,0;0;2;2;MODO_1;TP;2,0;40,0;1;1240,0
2025-10-09 12:33:18.500;25308,5;2025-10-09 12:33:32.500;25306,5;LONG;25310,5;25306,5;1;1;0;MODO_1;SL;-2,0;-40,0;1;1200,0
2025-10-09 12:33:53.500;25304,75;2025-10-09 12:34:14.500;25306,75;SHORT;25302,75;25306,75;1;1;0;MODO_1;SL;-2,0;-40,0;1;1160,0
2025-10-09 12:37:03.500;25311,75;2025-10-09 12:37:25.500;25313,75;SHORT;25309,75;25313,75;0;1;1;MODO_1;SL;-2,0;-40,0;1;1120,0
2025-10-09 12:43:53.500;25310,75;2025-10-09 12:44:22.500;25312,75;SHORT;25308,75;25312,75;0;3;3;MODO_1;SL;-2,0;-40,0;1;1080,0
2025-10-09 12:45:15.500;25309,25;2025-10-09 12:45:29.500;25311,25;SHORT;25307,25;25311,25;0;3;3;MODO_1;SL;-2,0;-40,0;1;1040,0
2025-10-09 12:55:19.000;25318,5;2025-10-09 12:56:54.000;25320,5;SHORT;25316,5;25320,5;0;3;3;MODO_1;SL;-2,0;-40,0;1;1000,0
2025-10-09 13:00:29.500;25320,75;2025-10-09 13:00:44.000;25322,75;SHORT;25318,75;25322,75;0;1;1;MODO_1;SL;-2,0;-40,0;1;960,0
2025-10-09 13:05:18.000;25323,25;2025-10-09 13:05:18.500;25325,25;LONG;25325,25;25321,25;1;1;0;MODO_1;TP;2,0;40,0;1;1000,0
2025-10-09 13:06:31.500;25328,5;2025-10-09 13:06:42.500;25326,5;SHORT;25326,5;25330,5;1;2;1;MODO_1;TP;2,0;40,0;1;1040,0
2025-10-09 13:07:59.000;25322,75;2025-10-09 13:08:10.500;25324,75;SHORT;25320,75;25324,75;0;2;2;MODO_1;SL;-2,0;-40,0;1;1000,0
2025-10-09 13:17:16.000;25321,25;2025-10-09 13:17:43.500;25323,25;LONG;25323,25;25319,25;1;0;-1;MODO_1;TP;2,0;40,0;1;1040,0
2025-10-09 13:24:36.500;25330,25;2025-10-09 13:25:31.000;25328,25;SHORT;25328,25;25332,25;1;4;3;MODO_1;TP;2,0;40,0;1;1080,0
2025-10-09 13:28:54.500;25334,25;2025-10-09 13:29:07.000;25336,25;SHORT;25332,25;25336,25;0;2;2;MODO_1;SL;-2,0;-40,0;1;1040,0
2025-10-09 13:31:07.000;25339,0;2025-10-09 13:31:39.000;25337,0;LONG;25341,0;25337,0;7;0;-7;MODO_1;SL;-2,0;-40,0;1;1000,0
2025-10-09 13:32:10.000;25337,75;2025-10-09 13:32:14.500;25339,75;LONG;25339,75;25335,75;7;1;-6;MODO_1;TP;2,0;40,0;1;1040,0
2025-10-09 13:33:33.000;25336,5;2025-10-09 13:34:13.000;25334,5;SHORT;25334,5;25338,5;1;1;0;MODO_1;TP;2,0;40,0;1;1080,0
2025-10-09 13:46:46.500;25318,5;2025-10-09 13:47:30.000;25320,5;SHORT;25316,5;25320,5;0;1;1;MODO_1;SL;-2,0;-40,0;1;1040,0
2025-10-09 13:55:53.000;25321,75;2025-10-09 13:57:14.000;25319,75;LONG;25323,75;25319,75;2;0;-2;MODO_1;SL;-2,0;-40,0;1;1000,0
2025-10-09 14:00:45.000;25324,0;2025-10-09 14:01:15.000;25322,0;SHORT;25322,0;25326,0;4;5;1;MODO_1;TP;2,0;40,0;1;1040,0
2025-10-09 14:02:08.000;25325,75;2025-10-09 14:02:14.000;25323,75;SHORT;25323,75;25327,75;4;5;1;MODO_1;TP;2,0;40,0;1;1080,0
2025-10-09 14:04:47.500;25325,5;2025-10-09 14:04:54.000;25323,5;SHORT;25323,5;25327,5;0;1;1;MODO_1;TP;2,0;40,0;1;1120,0
2025-10-09 14:21:16.500;25316,0;2025-10-09 14:21:38.000;25318,0;SHORT;25314,0;25318,0;0;2;2;MODO_1;SL;-2,0;-40,0;1;1080,0
2025-10-09 14:21:47.000;25317,0;2025-10-09 14:22:47.000;25319,0;SHORT;25315,0;25319,0;0;2;2;MODO_1;SL;-2,0;-40,0;1;1040,0
2025-10-09 14:30:08.500;25331,25;2025-10-09 14:30:09.000;25329,25;SHORT;25329,25;25333,25;2;5;3;MODO_1;TP;2,0;40,0;1;1080,0
2025-10-09 14:30:53.000;25322,25;2025-10-09 14:30:55.000;25324,25;LONG;25324,25;25320,25;2;5;3;MODO_1;TP;2,0;40,0;1;1120,0
2025-10-09 14:31:38.500;25327,0;2025-10-09 14:31:39.500;25325,0;SHORT;25325,0;25329,0;3;4;1;MODO_1;TP;2,0;40,0;1;1160,0
2025-10-09 14:32:40.000;25321,25;2025-10-09 14:32:44.500;25323,25;LONG;25323,25;25319,25;1;6;5;MODO_1;TP;2,0;40,0;1;1200,0
2025-10-09 14:33:29.500;25326,0;2025-10-09 14:34:21.000;25324,0;SHORT;25324,0;25328,0;1;3;2;MODO_1;TP;2,0;40,0;1;1240,0
2025-10-09 14:38:49.500;25325,0;2025-10-09 14:39:15.000;25327,0;LONG;25327,0;25323,0;1;0;-1;MODO_1;TP;2,0;40,0;1;1280,0
2025-10-09 14:41:23.500;25322,5;2025-10-09 14:42:01.000;25320,5;LONG;25324,5;25320,5;1;2;1;MODO_1;SL;-2,0;-40,0;1;1240,0
2025-10-09 15:05:47.500;25329,5;2025-10-09 15:05:58.500;25327,5;SHORT;25327,5;25331,5;3;2;-1;MODO_1;TP;2,0;40,0;1;1280,0
2025-10-09 15:07:06.500;25323,0;2025-10-09 15:07:08.500;25325,0;LONG;25325,0;25321,0;6;2;-4;MODO_1;TP;2,0;40,0;1;1320,0
2025-10-09 15:07:24.500;25323,0;2025-10-09 15:07:52.500;25325,0;LONG;25325,0;25321,0;6;0;-6;MODO_1;TP;2,0;40,0;1;1360,0
2025-10-09 15:11:08.500;25318,0;2025-10-09 15:11:18.000;25316,0;LONG;25320,0;25316,0;7;2;-5;MODO_1;SL;-2,0;-40,0;1;1320,0
2025-10-09 15:11:38.000;25316,25;2025-10-09 15:11:58.000;25318,25;LONG;25318,25;25314,25;7;2;-5;MODO_1;TP;2,0;40,0;1;1360,0
2025-10-09 15:14:39.500;25315,5;2025-10-09 15:15:05.000;25317,5;SHORT;25313,5;25317,5;0;4;4;MODO_1;SL;-2,0;-40,0;1;1320,0
2025-10-09 15:18:17.500;25328,5;2025-10-09 15:18:53.000;25326,5;LONG;25330,5;25326,5;5;0;-5;MODO_1;SL;-2,0;-40,0;1;1280,0
2025-10-09 15:23:33.500;25328,0;2025-10-09 15:24:00.000;25326,0;SHORT;25326,0;25330,0;1;4;3;MODO_1;TP;2,0;40,0;1;1320,0
2025-10-09 15:24:59.000;25331,0;2025-10-09 15:24:59.500;25333,0;LONG;25333,0;25329,0;1;12;11;MODO_1;TP;2,0;40,0;1;1360,0
2025-10-09 15:25:09.500;25331,25;2025-10-09 15:25:24.000;25329,25;SHORT;25329,25;25333,25;1;11;10;MODO_1;TP;2,0;40,0;1;1400,0
2025-10-09 15:29:22.000;25330,0;2025-10-09 15:29:25.500;25332,0;LONG;25332,0;25328,0;9;2;-7;MODO_1;TP;2,0;40,0;1;1440,0
2025-10-09 15:30:01.000;25328,25;2025-10-09 15:30:01.000;25326,25;SHORT;25326,25;25330,25;13;6;-7;MODO_1;TP;2,0;40,0;1;1480,0
2025-10-09 15:30:06.500;25323,75;2025-10-09 15:30:07.000;25321,75;LONG;25325,75;25321,75;20;8;-12;MODO_1;SL;-2,0;-40,0;1;1440,0
2025-10-09 15:30:53.500;25310,0;2025-10-09 15:30:54.500;25312,0;LONG;25312,0;25308,0;24;20;-4;MODO_1;TP;2,0;40,0;1;1480,0
2025-10-09 15:31:30.000;25331,75;2025-10-09 15:31:30.500;25329,75;SHORT;25329,75;25333,75;33;34;1;MODO_1;TP;2,0;40,0;1;1520,0
2025-10-09 15:31:39.000;25325,25;2025-10-09 15:31:43.000;25323,25;SHORT;25323,25;25327,25;30;32;2;MODO_1;TP;2,0;40,0;1;1560,0
2025-10-09 15:31:44.000;25323,75;2025-10-09 15:31:45.500;25321,75;LONG;25325,75;25321,75;30;32;2;MODO_1;SL;-2,0;-40,0;1;1520,0
2025-10-09 15:31:48.000;25324,0;2025-10-09 15:31:48.000;25326,0;LONG;25326,0;25322,0;30;32;2;MODO_1;TP;2,0;40,0;1;1560,0
2025-10-09 15:31:56.000;25323,75;2025-10-09 15:31:56.000;25325,75;LONG;25325,75;25321,75;30;34;4;MODO_1;TP;2,0;40,0;1;1600,0
2025-10-09 15:32:34.000;25319,0;2025-10-09 15:32:34.500;25317,0;SHORT;25317,0;25321,0;26;43;17;MODO_1;TP;2,0;40,0;1;1640,0
2025-10-09 15:32:36.500;25319,0;2025-10-09 15:32:37.000;25317,0;SHORT;25317,0;25321,0;26;44;18;MODO_1;TP;2,0;40,0;1;1680,0
2025-10-09 15:32:41.500;25319,0;2025-10-09 15:32:43.500;25317,0;SHORT;25317,0;25321,0;27;48;21;MODO_1;TP;2,0;40,0;1;1720,0
2025-10-09 15:32:44.000;25319,0;2025-10-09 15:32:45.000;25317,0;SHORT;25317,0;25321,0;28;49;21;MODO_1;TP;2,0;40,0;1;1760,0
2025-10-09 15:32:49.000;25319,0;2025-10-09 15:32:50.500;25317,0;SHORT;25317,0;25321,0;28;49;21;MODO_1;TP;2,0;40,0;1;1800,0
2025-10-09 15:32:51.000;25316,5;2025-10-09 15:32:52.000;25318,5;LONG;25318,5;25314,5;28;47;19;MODO_1;TP;2,0;40,0;1;1840,0
2025-10-09 15:33:37.000;25306,0;2025-10-09 15:33:37.500;25304,0;SHORT;25304,0;25308,0;13;38;25;MODO_1;TP;2,0;40,0;1;1880,0
2025-10-09 15:33:55.500;25302,0;2025-10-09 15:33:56.000;25304,0;SHORT;25300,0;25304,0;13;35;22;MODO_1;SL;-2,0;-40,0;1;1840,0
2025-10-09 15:34:07.000;25302,0;2025-10-09 15:34:09.000;25300,0;SHORT;25300,0;25304,0;20;31;11;MODO_1;TP;2,0;40,0;1;1880,0
2025-10-09 15:34:09.500;25302,0;2025-10-09 15:34:11.000;25300,0;SHORT;25300,0;25304,0;19;34;15;MODO_1;TP;2,0;40,0;1;1920,0
2025-10-09 15:34:13.000;25300,0;2025-10-09 15:34:13.500;25302,0;LONG;25302,0;25298,0;17;32;15;MODO_1;TP;2,0;40,0;1;1960,0
2025-10-09 15:34:14.000;25302,0;2025-10-09 15:34:18.500;25304,0;SHORT;25300,0;25304,0;19;32;13;MODO_1;SL;-2,0;-40,0;1;1920,0
2025-10-09 15:34:50.000;25307,5;2025-10-09 15:34:51.000;25305,5;SHORT;25305,5;25309,5;14;35;21;MODO_1;TP;2,0;40,0;1;1960,0
2025-10-09 15:34:59.500;25306,75;2025-10-09 15:35:00.000;25304,75;LONG;25308,75;25304,75;15;35;20;MODO_1;SL;-2,0;-40,0;1;1920,0
2025-10-09 15:35:00.000;25307,5;2025-10-09 15:35:00.500;25305,5;SHORT;25305,5;25309,5;15;35;20;MODO_1;TP;2,0;40,0;1;1960,0
2025-10-09 15:35:30.500;25296,5;2025-10-09 15:35:30.500;25298,5;LONG;25298,5;25294,5;17;32;15;MODO_1;TP;2,0;40,0;1;2000,0
2025-10-09 15:35:43.500;25296,0;2025-10-09 15:35:43.500;25298,0;LONG;25298,0;25294,0;15;23;8;MODO_1;TP;2,0;40,0;1;2040,0
2025-10-09 15:36:00.000;25309,0;2025-10-09 15:36:00.500;25307,0;SHORT;25307,0;25311,0;15;22;7;MODO_1;TP;2,0;40,0;1;2080,0
2025-10-09 15:36:02.500;25309,0;2025-10-09 15:36:05.500;25307,0;SHORT;25307,0;25311,0;15;22;7;MODO_1;TP;2,0;40,0;1;2120,0
2025-10-09 15:36:17.000;25309,0;2025-10-09 15:36:18.000;25307,0;SHORT;25307,0;25311,0;15;22;7;MODO_1;TP;2,0;40,0;1;2160,0
2025-10-09 15:36:27.500;25309,0;2025-10-09 15:36:28.500;25311,0;SHORT;25307,0;25311,0;15;19;4;MODO_1;SL;-2,0;-40,0;1;2120,0
2025-10-09 15:36:33.500;25309,0;2025-10-09 15:36:36.000;25307,0;SHORT;25307,0;25311,0;13;19;6;MODO_1;TP;2,0;40,0;1;2160,0
2025-10-09 15:36:38.000;25305,75;2025-10-09 15:36:39.500;25307,75;LONG;25307,75;25303,75;13;19;6;MODO_1;TP;2,0;40,0;1;2200,0
2025-10-09 15:38:01.500;25303,5;2025-10-09 15:38:02.000;25301,5;SHORT;25301,5;25305,5;6;3;-3;MODO_1;TP;2,0;40,0;1;2240,0
2025-10-09 15:38:47.000;25291,5;2025-10-09 15:38:47.500;25293,5;LONG;25293,5;25289,5;6;6;0;MODO_1;TP;2,0;40,0;1;2280,0
2025-10-09 15:38:52.000;25291,5;2025-10-09 15:38:52.500;25293,5;LONG;25293,5;25289,5;6;6;0;MODO_1;TP;2,0;40,0;1;2320,0
2025-10-09 15:39:47.500;25304,0;2025-10-09 15:39:47.500;25306,0;LONG;25306,0;25302,0;13;20;7;MODO_1;TP;2,0;40,0;1;2360,0
2025-10-09 15:40:11.000;25301,75;2025-10-09 15:40:12.500;25299,75;SHORT;25299,75;25303,75;14;20;6;MODO_1;TP;2,0;40,0;1;2400,0
2025-10-09 15:40:57.000;25290,0;2025-10-09 15:41:01.000;25292,0;SHORT;25288,0;25292,0;17;26;9;MODO_1;SL;-2,0;-40,0;1;2360,0
2025-10-09 15:41:15.000;25285,5;2025-10-09 15:41:15.000;25287,5;LONG;25287,5;25283,5;21;26;5;MODO_1;TP;2,0;40,0;1;2400,0
2025-10-09 15:41:15.500;25290,0;2025-10-09 15:41:16.000;25288,0;SHORT;25288,0;25292,0;21;26;5;MODO_1;TP;2,0;40,0;1;2440,0
2025-10-09 15:41:16.000;25289,0;2025-10-09 15:41:16.500;25287,0;SHORT;25287,0;25291,0;21;26;5;MODO_1;TP;2,0;40,0;1;2480,0
2025-10-09 15:41:18.000;25285,5;2025-10-09 15:41:20.000;25287,5;LONG;25287,5;25283,5;19;26;7;MODO_1;TP;2,0;40,0;1;2520,0
2025-10-09 15:41:54.500;25275,0;2025-10-09 15:41:56.000;25273,0;SHORT;25273,0;25277,0;26;25;-1;MODO_1;TP;2,0;40,0;1;2560,0
2025-10-09 15:41:56.000;25275,0;2025-10-09 15:41:57.500;25273,0;SHORT;25273,0;25277,0;26;25;-1;MODO_1;TP;2,0;40,0;1;2600,0
2025-10-09 15:42:27.500;25265,0;2025-10-09 15:42:28.500;25267,0;LONG;25267,0;25263,0;28;20;-8;MODO_1;TP;2,0;40,0;1;2640,0
2025-10-09 15:42:35.000;25265,0;2025-10-09 15:42:35.000;25267,0;LONG;25267,0;25263,0;26;19;-7;MODO_1;TP;2,0;40,0;1;2680,0
2025-10-09 15:42:55.000;25265,0;2025-10-09 15:42:56.000;25267,0;LONG;25267,0;25263,0;21;16;-5;MODO_1;TP;2,0;40,0;1;2720,0
2025-10-09 15:42:56.500;25267,25;2025-10-09 15:42:58.500;25265,25;SHORT;25265,25;25269,25;21;16;-5;MODO_1;TP;2,0;40,0;1;2760,0
2025-10-09 15:42:59.000;25265,0;2025-10-09 15:43:00.000;25267,0;LONG;25267,0;25263,0;21;16;-5;MODO_1;TP;2,0;40,0;1;2800,0
2025-10-09 15:43:01.000;25265,0;2025-10-09 15:43:01.500;25267,0;LONG;25267,0;25263,0;22;16;-6;MODO_1;TP;2,0;40,0;1;2840,0
2025-10-09 15:43:32.500;25267,25;2025-10-09 15:43:33.000;25265,25;SHORT;25265,25;25269,25;30;10;-20;MODO_1;TP;2,0;40,0;1;2880,0
2025-10-09 15:43:33.500;25265,0;2025-10-09 15:43:34.000;25267,0;LONG;25267,0;25263,0;30;10;-20;MODO_1;TP;2,0;40,0;1;2920,0
2025-10-09 15:43:36.500;25272,75;2025-10-09 15:43:40.500;25274,75;SHORT;25270,75;25274,75;31;10;-21;MODO_1;SL;-2,0;-40,0;1;2880,0
2025-10-09 15:43:51.000;25272,75;2025-10-09 15:43:52.000;25270,75;SHORT;25270,75;25274,75;29;12;-17;MODO_1;TP;2,0;40,0;1;2920,0
2025-10-09 15:44:08.000;25276,5;2025-10-09 15:44:11.500;25278,5;SHORT;25274,5;25278,5;25;12;-13;MODO_1;SL;-2,0;-40,0;1;2880,0
2025-10-09 15:44:41.500;25270,0;2025-10-09 15:44:42.500;25272,0;LONG;25272,0;25268,0;24;12;-12;MODO_1;TP;2,0;40,0;1;2920,0
2025-10-09 15:45:02.500;25270,0;2025-10-09 15:45:03.000;25272,0;LONG;25272,0;25268,0;27;15;-12;MODO_1;TP;2,0;40,0;1;2960,0
2025-10-09 15:45:06.000;25270,0;2025-10-09 15:45:07.000;25272,0;LONG;25272,0;25268,0;25;14;-11;MODO_1;TP;2,0;40,0;1;3000,0
2025-10-09 15:45:09.000;25270,0;2025-10-09 15:45:09.500;25272,0;LONG;25272,0;25268,0;25;13;-12;MODO_1;TP;2,0;40,0;1;3040,0
2025-10-09 15:45:12.500;25270,0;2025-10-09 15:45:13.000;25272,0;LONG;25272,0;25268,0;25;13;-12;MODO_1;TP;2,0;40,0;1;3080,0
2025-10-09 15:45:13.500;25272,0;2025-10-09 15:45:15.000;25270,0;SHORT;25270,0;25274,0;25;13;-12;MODO_1;TP;2,0;40,0;1;3120,0
2025-10-09 15:45:44.000;25255,0;2025-10-09 15:45:44.500;25257,0;LONG;25257,0;25253,0;30;10;-20;MODO_1;TP;2,0;40,0;1;3160,0
2025-10-09 15:45:52.500;25257,5;2025-10-09 15:45:53.500;25259,5;SHORT;25255,5;25259,5;30;13;-17;MODO_1;SL;-2,0;-40,0;1;3120,0
2025-10-09 15:46:24.000;25255,0;2025-10-09 15:46:24.500;25257,0;LONG;25257,0;25253,0;25;13;-12;MODO_1;TP;2,0;40,0;1;3160,0
2025-10-09 15:46:27.500;25257,5;2025-10-09 15:46:29.000;25259,5;SHORT;25255,5;25259,5;25;13;-12;MODO_1;SL;-2,0;-40,0;1;3120,0
2025-10-09 15:46:59.500;25259,75;2025-10-09 15:47:00.000;25261,75;LONG;25261,75;25257,75;18;11;-7;MODO_1;TP;2,0;40,0;1;3160,0
2025-10-09 15:47:19.500;25263,5;2025-10-09 15:47:20.500;25261,5;SHORT;25261,5;25265,5;12;11;-1;MODO_1;TP;2,0;40,0;1;3200,0
2025-10-09 15:47:36.000;25265,25;2025-10-09 15:47:36.000;25267,25;LONG;25267,25;25263,25;14;9;-5;MODO_1;TP;2,0;40,0;1;3240,0
2025-10-09 15:47:59.500;25272,0;2025-10-09 15:48:00.000;25274,0;LONG;25274,0;25270,0;11;3;-8;MODO_1;TP;2,0;40,0;1;3280,0
2025-10-09 15:49:06.000;25291,75;2025-10-09 15:49:07.500;25293,75;LONG;25293,75;25289,75;8;13;5;MODO_1;TP;2,0;40,0;1;3320,0
2025-10-09 15:50:21.000;25301,25;2025-10-09 15:50:27.000;25303,25;SHORT;25299,25;25303,25;7;20;13;MODO_1;SL;-2,0;-40,0;1;3280,0
2025-10-09 15:50:29.000;25301,25;2025-10-09 15:50:33.500;25303,25;SHORT;25299,25;25303,25;7;21;14;MODO_1;SL;-2,0;-40,0;1;3240,0
2025-10-09 15:50:35.500;25301,0;2025-10-09 15:50:37.500;25303,0;LONG;25303,0;25299,0;9;21;12;MODO_1;TP;2,0;40,0;1;3280,0
2025-10-09 15:50:40.500;25300,75;2025-10-09 15:50:43.000;25302,75;SHORT;25298,75;25302,75;9;21;12;MODO_1;SL;-2,0;-40,0;1;3240,0
2025-10-09 15:50:44.500;25301,0;2025-10-09 15:50:45.500;25303,0;LONG;25303,0;25299,0;9;21;12;MODO_1;TP;2,0;40,0;1;3280,0
2025-10-09 15:51:43.000;25310,0;2025-10-09 15:51:43.500;25308,0;SHORT;25308,0;25312,0;14;35;21;MODO_1;TP;2,0;40,0;1;3320,0
2025-10-09 15:51:59.000;25293,5;2025-10-09 15:51:59.000;25291,5;SHORT;25291,5;25295,5;14;27;13;MODO_1;TP;2,0;40,0;1;3360,0
2025-10-09 15:52:27.000;25280,25;2025-10-09 15:52:27.000;25282,25;LONG;25282,25;25278,25;13;30;17;MODO_1;TP;2,0;40,0;1;3400,0
2025-10-09 15:52:38.500;25281,5;2025-10-09 15:52:40.500;25279,5;LONG;25283,5;25279,5;15;32;17;MODO_1;SL;-2,0;-40,0;1;3360,0
2025-10-09 15:52:58.500;25278,5;2025-10-09 15:53:02.000;25276,5;SHORT;25276,5;25280,5;22;41;19;MODO_1;TP;2,0;40,0;1;3400,0
2025-10-09 15:53:46.500;25269,5;2025-10-09 15:53:48.000;25271,5;SHORT;25267,5;25271,5;23;40;17;MODO_1;SL;-2,0;-40,0;1;3360,0
2025-10-09 15:54:09.000;25269,5;2025-10-09 15:54:12.500;25271,5;LONG;25271,5;25267,5;18;30;12;MODO_1;TP;2,0;40,0;1;3400,0
2025-10-09 15:54:16.500;25269,5;2025-10-09 15:54:18.500;25267,5;LONG;25271,5;25267,5;19;31;12;MODO_1;SL;-2,0;-40,0;1;3360,0
2025-10-09 15:54:54.500;25265,0;2025-10-09 15:54:56.500;25267,0;SHORT;25263,0;25267,0;23;31;8;MODO_1;SL;-2,0;-40,0;1;3320,0
2025-10-09 15:55:00.000;25266,5;2025-10-09 15:55:00.000;25268,5;LONG;25268,5;25264,5;23;31;8;MODO_1;TP;2,0;40,0;1;3360,0
2025-10-09 15:55:02.500;25266,5;2025-10-09 15:55:03.000;25268,5;LONG;25268,5;25264,5;23;31;8;MODO_1;TP;2,0;40,0;1;3400,0
2025-10-09 15:55:53.000;25254,5;2025-10-09 15:55:53.500;25256,5;LONG;25256,5;25252,5;29;20;-9;MODO_1;TP;2,0;40,0;1;3440,0
2025-10-09 15:56:05.000;25260,0;2025-10-09 15:56:06.000;25262,0;LONG;25262,0;25258,0;27;19;-8;MODO_1;TP;2,0;40,0;1;3480,0
2025-10-09 15:57:07.000;25286,25;2025-10-09 15:57:10.000;25288,25;LONG;25288,25;25284,25;39;25;-14;MODO_1;TP;2,0;40,0;1;3520,0
2025-10-09 15:57:17.000;25286,25;2025-10-09 15:57:19.500;25284,25;LONG;25288,25;25284,25;42;25;-17;MODO_1;SL;-2,0;-40,0;1;3480,0
2025-10-09 15:57:39.000;25286,25;2025-10-09 15:57:41.000;25288,25;LONG;25288,25;25284,25;40;21;-19;MODO_1;TP;2,0;40,0;1;3520,0
2025-10-09 15:57:42.000;25286,25;2025-10-09 15:57:43.000;25288,25;LONG;25288,25;25284,25;40;21;-19;MODO_1;TP;2,0;40,0;1;3560,0
2025-10-09 15:57:47.500;25288,0;2025-10-09 15:57:53.000;25290,0;SHORT;25286,0;25290,0;43;21;-22;MODO_1;SL;-2,0;-40,0;1;3520,0
2025-10-09 15:58:03.500;25288,0;2025-10-09 15:58:03.500;25290,0;SHORT;25286,0;25290,0;44;21;-23;MODO_1;SL;-2,0;-40,0;1;3480,0
2025-10-09 15:58:05.000;25286,25;2025-10-09 15:58:08.000;25288,25;LONG;25288,25;25284,25;44;21;-23;MODO_1;TP;2,0;40,0;1;3520,0
2025-10-09 15:58:39.000;25288,0;2025-10-09 15:58:42.000;25290,0;SHORT;25286,0;25290,0;41;23;-18;MODO_1;SL;-2,0;-40,0;1;3480,0
2025-10-09 15:58:43.000;25288,0;2025-10-09 15:58:50.500;25286,0;SHORT;25286,0;25290,0;36;22;-14;MODO_1;TP;2,0;40,0;1;3520,0
2025-10-09 15:59:19.000;25283,75;2025-10-09 15:59:20.500;25285,75;LONG;25285,75;25281,75;23;14;-9;MODO_1;TP;2,0;40,0;1;3560,0
2025-10-09 15:59:39.000;25283,75;2025-10-09 15:59:40.500;25281,75;LONG;25285,75;25281,75;19;11;-8;MODO_1;SL;-2,0;-40,0;1;3520,0
2025-10-09 16:00:11.500;25265,5;2025-10-09 16:00:11.500;25267,5;LONG;25267,5;25263,5;13;7;-6;MODO_1;TP;2,0;40,0;1;3560,0
2025-10-09 16:00:11.500;25268,0;2025-10-09 16:00:13.500;25270,0;SHORT;25266,0;25270,0;13;7;-6;MODO_1;SL;-2,0;-40,0;1;3520,0
2025-10-09 16:00:45.500;25268,0;2025-10-09 16:00:47.500;25270,0;SHORT;25266,0;25270,0;11;6;-5;MODO_1;SL;-2,0;-40,0;1;3480,0
2025-10-09 16:01:13.000;25273,5;2025-10-09 16:01:22.500;25271,5;LONG;25275,5;25271,5;6;6;0;MODO_1;SL;-2,0;-40,0;1;3440,0
2025-10-09 16:01:56.000;25270,0;2025-10-09 16:01:57.000;25268,0;LONG;25272,0;25268,0;5;2;-3;MODO_1;SL;-2,0;-40,0;1;3400,0
2025-10-09 16:03:22.000;25266,0;2025-10-09 16:03:24.500;25268,0;LONG;25268,0;25264,0;16;4;-12;MODO_1;TP;2,0;40,0;1;3440,0
2025-10-09 16:04:05.000;25277,25;2025-10-09 16:04:11.000;25275,25;SHORT;25275,25;25279,25;20;4;-16;MODO_1;TP;2,0;40,0;1;3480,0
2025-10-09 16:04:12.500;25276,5;2025-10-09 16:04:14.500;25278,5;SHORT;25274,5;25278,5;20;4;-16;MODO_1;SL;-2,0;-40,0;1;3440,0
